sentence,intent,,,,
나 정말 겁이 나. 혼자 갇힌 것 같아.,0,,,,
나 정말 하는 일마다 다 왜 이러지?,0,,,,
나 지금 기분이 너무 안좋은데 어떤 영상을 추천해줄건데?,0,,,,
나 지금 배고파.,0,,,,
나 지금 약속 장소 나와있거든? 얘 아직도 안왔어.,0,,,,
나 진짜 변기 커버 들고 깜짝 놀랐어.,0,,,,
나 집인데 자고 일어났더니 밖에 물이 엄청 차올랐어.,0,,,,
나 짭새가 몰려 있길래 구경 갔다 왔어.,0,,,,
나 차였어.,0,,,,
나 축하 좀 해 줘. 너무 좋은 일이 있었어.,0,,,,
"나 친구랑 약속 있어서 지금 밖에서 혼자 기다리고 있는데, 약속시간이 지났는데도 아직 친구가 안 오고 있어. 너무 짜증난다!",0,,,,
나 평소에는 아무 낌새 없다가 2달 전에 갑자기 권태기가 왔다고 헤어지자고 하는 거야. 그래서 어쩔수없이 헤어지게 됐어.,0,,,,
나 프로젝트 다 끝냈어.,0,,,,
나 프로젝트 완전히 끝냈어!,0,,,,
나 하나 사야겠어. 어떻게 하면 돼?,0,,,,
나 향수. 써보고 싶던건데 개꿀.,0,,,,
나 허리가 아픈 것 같아.,0,,,,
나 혼자 말한건데 뭔상관?,0,,,,
나 혼자 집 안에 갇힌 것 같아. 무서워.,0,,,,
나 혼자 집 안에 있으니까 너무 무섭고 두려워.,0,,,,
나 회사 엘레베이터에 갇혔어.,0,,,,
"나? 음, 나 그냥 발라드 같은 거 좋아해.",0,,,,
나는 거 같아. 나 왜이렇게 무능력해?,0,,,,
나는 경찰 좋아해.,0,,,,
나는 괜찮아.,0,,,,
나는 괜찮아. 걱정해줘서 고마워.,0,,,,
나는 괜찮았는데 친구가 많이 다쳤어.,0,,,,
나는 괜찮은데 해피가 차에 치일 뻔했어.,0,,,,
나는 그래도 환기 해.,0,,,,
나는 당연히 안 그러는데 사람들이 너무 매너가 없어.,0,,,,
나는 뭐. 놀란 게 문제지.,0,,,,
나는 발라드를 너무 좋아해.,0,,,,
나는 아무 일도 없었고 그냥 구경만 다녀왔어.,0,,,,
나는 아직은 괜찮아. 근데 친구가 좀 걱정이야.,0,,,,
나는 양식이 더 좋아.,0,,,,
나는 열심히 준비했는데 결과가 좋지 않아서 너무 속상했어. 언젠가는 나의 노력이 인정받는 날이 왔으면 정말 좋겠어.,0,,,,
나는 자느라 몰랐는데 비가 많이 왔나봐. 지금 난리 났어!,0,,,,
나는 잘하는게 아무것도 없나봐. 너무 속상해.,0,,,,
나는 정확하게 못 봤는데 주변 사람들 말로는 싸움이 나서 그런 거래.,0,,,,
나는 좀 같이 안 사는 게 좋을 것 같긴 한데 모르겠네.,0,,,,
나는 친구랑 분위기 있게 양식을 먹고 싶어.,0,,,,
나도 그게 좋을 거라고 생각해. 강남역 보다는 사람이 적게 다니는 공원이나 이런 곳이 더 나을 것 같아.,0,,,,
나도 그냥 오를 때까지 천천히 한번 기다려보려구.,0,,,,
나도 그러고 싶어. 지금 몸 상태도 안 좋고. 그렇지만 나만 빠져나올 순 없어. 다들 힘들어하니까.,0,,,,
나도 그러고 싶은 마음이야. 답답해.,0,,,,
나도 그러고 싶은데 당장 돈이 없어서 어떡해.,0,,,,
나도 그러고 싶은데 어렵게 들어온 회사잖아. 쉽게 그만둘수가 없어.,0,,,,
나도 그러고 싶은데 직장상사가 너무 눈치보여서 그런말하기 힘들 것 같아.,0,,,,
"나도 그러고 싶은데, 쉬운 게 아니잖아.",0,,,,
나도 그러길 기도하고 있어. 힘내.,0,,,,
나도 그러길 바래. 그러기 위해서는 열심히 일을 배워야지.,0,,,,
나도 그러길 바래. 기도해줘야지. 좋은 곳으로 가라고.,0,,,,
"나도 그럴 생각이야 이대로 놔뒀다가 피해 보는 건 나밖에 없을 것 같아.	",0,,,,
나도 그럴까 해. 집에서 영화나 봐야지.,0,,,,
나도 그렇게 생각하지만 이 허전함은 어쩔 수가 없네.,0,,,,
"나도 그렇게 생각해 오늘 제대로 이야기해서 버릇을 고쳐놔야겠어.	",0,,,,
나도 나가서 쉬고 싶은데 눈치 보여서 나갈 수가 없어.,0,,,,
"나도 내 노력을 인정받는 날이 빨리 왔으면 좋겠어.	",0,,,,
나도 너무 놀랬어. 사람들 매너가 그 정도일 줄이야.,0,,,,
나도 너무 피곤해서 밖에 나가서 쉬고싶은데 해야할 일이 너무 많아서 그럴 수가 없어.,0,,,,
나도 누가 그랬는지 궁금해! 범인을 좀 색출해 내야될 것 같애.,0,,,,
나도 다른 곳으로 옮기고 싶어.,0,,,,
나도 마음이 너무 허전해. 아마 해피는 좋은 곳으로 갔을거야. 너무 걱정하지 말고 나도 힘을 낼게.,0,,,,
나도 무슨 일인지 궁금한데 앞에 사람들이 많아서 잘 안 보여.,0,,,,
나도 뭐 똑같이 바쁘지.,0,,,,
나도 빨리 백신이 개발 돼서 코로나가 종식 됐으면 좋겠어.,0,,,,
나도 사과 받고 싶어.,0,,,,
나도 생각해봤어. 지금도 고민 중이야.,0,,,,
나도 아프면 병원에 바로 가볼 테니깐 너도 조심해.,0,,,,
나도 알아! 니가 뭔데 참견이야!,0,,,,
나도 알아. 근데 걔들 욕먹을만 하잖아.,0,,,,
나도 어차피 팔지도 못해. 기다려야돼.,0,,,,
나도 일 하는 거 참 힘들지.,0,,,,
나도 자세히는 못봤는데 사고났나봐.,0,,,,
"나도 잘 모르겠어 아무것도 하기 싫고 기분이 우울해.	",0,,,,
나도 잘 모르겠어. 3년이나 만났는데.,0,,,,
나도 잘 모르겠어. 왜 몰려있는지.,0,,,,
"나도 잘 모르겠어. 이유라도 안다면 좋을텐데, 모르니까 더 슬퍼.",0,,,,
나도 잘 모르겠어. 자고 일어났더니 온통 물바다가 되어 있어.,0,,,,
나도 잘 모르겠어. 잘 운영되고 있겠지.,0,,,,
나도 잘 모르겠어. 크게 싸운 적은 없었는데.,0,,,,
나도 잠깐 쉬고 싶은데 해야할 일이 너무 많아.,0,,,,
나도 정말 꿈인줄 알았어. 꿈이라기엔 너무 생생하게 이상한 소리였어.,0,,,,
나도 좋아하는 음악 들으면서 스트레스 풀고 싶다.,0,,,,
나도 좋은 곳으로 갔을 거라고 생각해. 위로의 말 고마워.,0,,,,
나도 좋은 곳으로 갔을 것 같아. 우리한테 정말 행복을 주는 아이였잖아.,0,,,,
나도 지금 그 생각 하고 있어. 제대로 얘길해봐야겠어.,0,,,,
나도 직장을 옮기고 싶어.,0,,,,
나도 진지하게 생각하고 있는 중이야.,0,,,,
나도 참 자주 그래.,0,,,,
나도 힘들어 죽겠다.,0,,,,
"나랑 같이 사는 룸메가 있는데, 걔랑 너무 자주 싸운다 진짜.",0,,,,
나를 받아주는 곳이 있을까?,0,,,,
나름 할만한 거 같아.,0,,,,
"나만 맨날 청소하고, 화를 내도, 바뀌질 않아.",0,,,,
나만 싫어하는 거 같애.,0,,,,
나만의 시간을 가져보면 우울한 마음이 좀 줄어들까?,0,,,,
나몰라라 해. 나 혼자만 힘들어.,0,,,,
나물 비빔밥 어떻게 만들어야 해?,1,,,,
나물비빔밥 맛있게 만드는 방법 좀 알려줄래?,1,,,,
나박 김치 황금 레시피 좀 알려줄래?,1,,,,
나박김치 맛있게 만드는 법 좀 알려줘.,1,,,,
나쁘지 않아. 나는 괜찮아.,0,,,,
나쁘지 않은데 일식에 애피타이저가 있나?,0,,,,
나쁜 사람들이야.,0,,,,
나야 항상 편하게 일하고 있어.,0,,,,
"나이가 많기는 했는데, 갑자기 그렇게 됐어.",0,,,,
나이가 많아서 계속 아팠어.,0,,,,
나이가 많았으니까 갑자기 아파서 병원을 갔어.,0,,,,
"나이가 오래 돼서 하늘나라에 간거지만, 가족 모두 너무 속상하고 슬퍼.",0,,,,
나이를 많이 먹었잖아. 그래서 죽은 거 같애.,0,,,,
나폴리탄 파스타 맛있게 만들려면 어떻게 해야 해?,1,,,,
나한테 시간을 갖자고 하더라.,0,,,,
낙지 볶음 어떻게 만들어야 맛있어?,1,,,,
낙지 전골 어떻게 만들어야 맛있어?,1,,,,
낙지볶음 맛있게 만드는 법 좀 알려줘.,1,,,,
낙지전골 황금레시피 좀 공유해줄래?,1,,,,
낙지젓 맛있게 만드는 방법 알려줘,1,,,,
난 게임보다는 영화보는 걸 더 즐거워 해.,0,,,,
난 기분 풀고 싶을 때 락음악을 들어.,0,,,,
난 둘 다 다 좋아해.,0,,,,
난 많이 행복했어.,0,,,,
난 비가 오는 줄도 모르고 잠만 잤지. 그렇게 많이 올 줄 누가 알았겠어.,0,,,,
난 삼성계열 주식을 들고 있어.,0,,,,
난 아무래도 영화를 보는 게 나을 것 같아. 내가 좋아하기도 하고.,0,,,,
난 아빠랑 같이 놀고 싶었는데 아빠만 계속 다쳐. 너무해!,0,,,,
난 아직 안 가보고 같이 일하는 친구가 갔다왔대. 허리 디스크라고 그랬대.,0,,,,
난 양식을 좋아해.,0,,,,
난 양식이 너무 좋아.,0,,,,
난 양식이 더 좋아.,0,,,,
난 양식이 좋아. 양식으로 알려줘.,0,,,,
난 어젯밤에 밤새 열심히 준비했거든? 그래서 직장상사한테 칭찬한번 받으려고 되게많이 노력했는데 내 능력은 여기까진가봐. 나 왜이러지? 너무 한심하지.,0,,,,
난 영화 보는 걸로 선택할게. 영화 좀 추천해줘.,0,,,,
난 영화를 좋아하니깐 영화 다운받아서 보면서 지낼래.,0,,,,
난 왜 이렇게 잘하는 게 없니?,0,,,,
난 일식을 좋아하지만 그래도 양식도 좋아하기도 해. 둘 다 먹을 수 있어.,0,,,,
난 잘 맞았다고 생각했는데 아니였나봐.,0,,,,
난 잘하는 게 없나 봐.,0,,,,
난 정말 바보인가봐.,0,,,,
난 제대로 하는 게 없나봐.,0,,,,
난 프로젝트 끝난 기념으로 집에서 좀 쉬려고.,0,,,,
난 하지 않았어.,0,,,,
난 할 말도 없고 이제 무슨 말을 해야할까?,0,,,,
"날 만날 때마다 맨날 늦는데, 나도 그냥 집에 갈까 봐.",0,,,,
날 위해서 노래와 영화까지 찾아주고 정말 고마워!,0,,,,
날씨가 좋았는지 사람들이 많이 몰려있더라고.,0,,,,
"날씨는 괜찮았는데, 근데 갑자기 동네에 경찰들이 막 몰려와가지고.",0,,,,
"날이 좋았기도 하고, 그냥 걷고 있었는데 짭새가 몰려 있더라고.",0,,,,
남산왕돈까스 만드는 법 좀 알려줄 수 있을까?,1,,,,
"남자 친구가 전화해서 새로운 여자친구가 생겼다고, 헤어지자고 통보했어.",0,,,,
남자친구가 권태기가 왔다고 나보고 헤어지쟤.,0,,,,
남자친구가 항상 같이 달려줘서 더 는 것 같애.,0,,,,
남자친구는 권태기가 왔다고 잠깐 시간을 가지자고 했어. 근데 새로운 여자친구가 생긴 것 같아.,0,,,,
남자친구랑 함께 했던 시간이 너무 많아서 남자친구를 머리 속에서 지우려면 시간이 많이 걸릴 거 같아. 아직까지는 이별 받아들이는 게 쉽지 않아.,0,,,,
남자친구랑 헤어진지 두 달 정도 됐는데 아직도 적응이 안 돼. 남자친구가 금방이라도 전화를 할 것 같아.,0,,,,
내 10키로 마라톤 기록이 어 한 5분 빨라졌어.,0,,,,
내 가족들이랑 동해바다에 가서 놀다 오기로 했어.,0,,,,
내 기록보다 훨씬 갱신해서 기분이 좋아.,0,,,,
내 기록이라 엄청 좋지는 않고.,0,,,,
내 기획안 거절 당하고 왔어.,0,,,,
내 기획안을 처음부터 다시 해오라고 그러잖아.,0,,,,
내 몸은 괜찮아. 다친 덴 없어. 그리고 우리 집까진 아직 들어오지 않았어.,0,,,,
내 몸은 괜찮지만 집 안으로 물이 들어올까봐 너무 걱정돼!,0,,,,
내 생각에는 창문이 작아서 그런 거 같애.,0,,,,
내 이번에야말로 제대로 얘기해보게.,0,,,,
"내 자신이 너무 실망스러워서 그냥 무작정 걷고 있어.	",0,,,,
내 자신이 너무 한심해서 잠깐 산책하고 있어.,0,,,,
내 잘못이 크지. 난 너무 무능해. 하지만 힘을 내볼게.,0,,,,
내 친구 상은이는 발목을 다쳤구 다른 사람들도 좀 넘어지구 다친 것 같아.,0,,,,
내 친구가 다리를 조금 다치긴 했어. 발목이라고 말하는게 맞나?,0,,,,
내 친구는 다 썼어. 어떡하지?,0,,,,
"내 친구는 발목 다쳤는데, 아, 진짜 이게 실제 상황이 되니까 너무 무섭더라고.",0,,,,
내 편 들어줘서 고마워. 많은 위로가 된다.,0,,,,
내 휴가 정말 끝났어 이제.,0,,,,
내 휴가가 엉망이야!,0,,,,
내 휴가가 엉망진창이 되었어. 어떡할거야.,0,,,,
내가 1등이야!,0,,,,
내가 겨우겨우 치웠지.,0,,,,
내가 계약직이라서 만만하니까 그런 것 같애. 생각같아선 그냥 확 그만두고 싶다.,0,,,,
내가 깜짝 놀라서 막 달려가서 해피를 안고왔기 때문에 다행히 아무 일도 없었어.,0,,,,
내가 깜짝 놀라서 막 달려가서 해피를 잡았기 때문에 아무일도 없었어. 정말 다행이었어.,0,,,,
내가 꼼꼼하게 못해서 그런건데 뭘.,0,,,,
내가 너무 답답해서 그냥 걷고 있어.,0,,,,
"내가 너무 실망스러워서 그냥 잠깐 나왔어 정말 집에 들어가기 싫다.	",0,,,,
"내가 너무나 좋아하는 인플루언서가 있는데, 인플루언서가 진행하는 이벤트에 당첨 된 거야!",0,,,,
내가 너무나 좋아하는 인플루언서가 진행하는 이벤트에 당첨되었어.,0,,,,
"내가 늦게 집에 들어오면 제일 먼저 나를 반겨주던 해피가 집에 없으니까 너무 허전해 해피가 너무 보고 싶어.	",0,,,,
내가 더 열심히 해야지.,0,,,,
내가 뒤쪽에 있어서 앞이 잘 보이지 않아서 무슨 일인지 잘 못 봤어.,0,,,,
내가 들고 있는 주식은 괜찮은 주식이야. 생명과학 분야야.,0,,,,
내가 마라톤 대회에 출전했잖아. 그런데 내 기록이 엄청 단축 됐더라고?,0,,,,
"내가 말했더니 다들 자기들도 바쁘다고만해.	",0,,,,
내가 먹던 음식에서 벌레가 나왔다니까?,0,,,,
내가 몸관리를 못해서 그래 감기가 걸려서 제대로 일을 못했다고 쳐도 내 나름대로 진짜 열심히 했거든? 근데 결과가 또 이거네.,0,,,,
내가 못나고 답답해서 그냥 무작정 걷고 있어.,0,,,,
내가 못나서 그런 걸 누구 탓을 해.,0,,,,
내가 못나서 그런건데 누굴 원망하겠어.,0,,,,
내가 바로 붙잡아가지고 다치진 않았는데 진짜 엄청 깜짝 놀랐어.,0,,,,
내가 밤 새서 만들어간 기획안이 엉망진창이래.,0,,,,
내가 버려야 되는 순간에 안 버리고 있었더니 그러는 거야.,0,,,,
내가 보고 좀 치워볼까라고 생각을 해봤는데 안되겠더라고. 내가 토하겠어.,0,,,,
내가 신경 쓰고 열심히 청소를 하는데 곰팡이가 안 없어져.,0,,,,
내가 싫증났나봐. 갑자기 시간을 가지자고 하더라고. 근데 알고보니까 새로운 사람이 생겼더라?,0,,,,
"내가 엄청 쫓아다녔는데, 튕기다가 겨우 만나준 사이였지.",0,,,,
내가 엉망으로 해서 혼난 거라 할 말도 없어.,0,,,,
내가 열심히 노력했는데 결과가 좋지 않으니까 상사한테 안 좋은 말을 들었어. 앞으로 일할 때 내 노력을 인정받는 날이 왔으면 좋겠어.,0,,,,
내가 예전부터 받고 싶었던 향수를 선물로 받아서 엄청 마음에 들어!,0,,,,
"내가 오죽하면 이러겠어, 어?",0,,,,
내가 왜 그걸 하지 말았어야 했는데.,0,,,,
내가 음식물 쓰레기를 쓰레기통에 버려서 생긴 일이니까. 힘들어도 청소를 해야지.,0,,,,
내가 이 돈 받자고 이 회사에서 계속 일해야하나 싶다.,0,,,,
내가 이렇게 열심히 하고 있으니까 정말로 내 능력을 인정받는 날이 빨리 왔으면 좋겠어.,0,,,,
내가 자주 보는 인플루언서가 이벤트 했는데 나 거기 당첨됐어.,0,,,,
내가 잘못 말했다. 미안.,0,,,,
내가 잘못한 거 같애. 반성할게.,0,,,,
내가 잠을 자는 동안에 비가 너무 많이 와서 우리 동네가 고립됐어!,0,,,,
내가 잠을 자는 동안에 비가 엄청 많이 와서 우리 동네가 홍수 피해 지역이 됐대.,0,,,,
내가 제 때 안버려서 그러는 거 같애.,0,,,,
내가 제출한 걸 회사에서 외면했어.,0,,,,
"내가 조금 치웠는데, 그래도 그대로 있어.",0,,,,
"내가 지금 노트북을 여기 저기 살펴봤는데 이상한 곳이 하나도 없고, 작동이 너무나 잘 돼.",0,,,,
내가 지금 생각하고 있는 만화가 있는데 노트북으로 만화를 그릴거야. 너무 기대가 돼!,0,,,,
내가 직접 말 해볼까?,0,,,,
"내가 직접 말은 안했는데, 부모님도 아마 내 표정 보면 다 아시지 않을까?",0,,,,
내가 찍은 사진이 확실한 증거니까 적당한 조치를 취해주겠지?,0,,,,
"내가 참는 편이라 그냥 웃고 말거든 그래서 아직 얘기 못 했어.	",0,,,,
"내가 청소를 하는데도 한계가 있지. 그래서 한 달 전 쯤에 정리 좀 하라고 했지. 근데, 다시 되돌아 와.",0,,,,
"내가 하는 프로젝트도 잘 진행이 안 되고, 하는 일도 시원찮아. 일이 너무 바빠.",0,,,,
내일 그 새끼한테 얘기하려고.,0,,,,
내일 비 소식이 있구나? 비가 엄청 많이 온대?,0,,,,
내일 약속 어쩌지?,0,,,,
내일 약속이 있는데 약속 장소에 가야 하나 고민 중이야.,0,,,,
"내일 약속이 있는데, 그래도 가는 게 맞는 걸까?",0,,,,
내일 중으로 다시 말씀 드리려고.,0,,,,
내일 집에서 나올 때 우산을 가지고 나오면 비 안맞을거야. 걱정해줘서 고마워.,0,,,,
내일 친구를 만나기로 했는데 어떤 걸 먹어야될지 고민이야.,0,,,,
